company_key,Company Name,Company Website,Company LinkedIn,Company Industry,Company Country,lead_count
ipmg.com,Insurance Program Managers Group,ipmg.com,https://www.linkedin.com/company/insurance-program-managers-group,insurance,United States,1
oiaglobal.com,OIA GLOBAL,oiaglobal.com,https://www.linkedin.com/company/oia-global,truck transportation,United States,1
eclypsium.com,"Eclypsium, Inc.",eclypsium.com,https://www.linkedin.com/company/eclypsium,computer and network security,United States,2
ntt-research.com,NTT RESEARCH,ntt-research.com,https://www.linkedin.com/company/ntt-research,research services,United States,1
seeclearfield.com,Clearfield,seeclearfield.com,https://www.linkedin.com/company/clearfield,telecommunications,United States,1
webgility.com,Webgility,webgility.com,https://www.linkedin.com/company/webgility,software development,United States,1
liquidnet.com,Liquidnet,liquidnet.com,https://www.linkedin.com/company/liquidnet,financial services,United States,1
pluralsight.com,Pluralsight,pluralsight.com,https://www.linkedin.com/company/pluralsight,e-learning providers,United States,7
exterro.com,Exterro,exterro.com,https://www.linkedin.com/company/exterro-inc,software development,United States,2
pharosiq.com,pharosIQ,pharosiq.com,https://www.linkedin.com/company/pharosiq,software development,United States,1
gulfstargroup.com,GulfStar Group,gulfstargroup.com,https://www.linkedin.com/company/gulfstar-group,investment banking,United States,1
fello.ai,Fello,fello.ai,https://www.linkedin.com/company/fello-ai,software development,United States,3
mabl.com,mabl,mabl.com,https://www.linkedin.com/company/mabl,software development,United States,2
bizzycar.com,BizzyCar,bizzycar.com,https://www.linkedin.com/company/bizzycar,software development,United States,1
cardflight.com,CardFlight,cardflight.com,https://www.linkedin.com/company/cardflight,financial services,United States,1
alliantinsight.com,Alliant,alliantinsight.com,https://www.linkedin.com/company/alliant-the-audience-company,advertising services,United States,1
onspring.com,Onspring,onspring.com,https://www.linkedin.com/company/onspring-technologies,software development,United States,2
poppulo.com,Poppulo,poppulo.com,https://www.linkedin.com/company/poppulo,software development,United States,2
subtlemedical.com,Subtle Medical,subtlemedical.com,https://www.linkedin.com/company/subtlemedical,hospitals and health care,United States,1
uolivet.edu,The University of Olivet,uolivet.edu,https://www.linkedin.com/school/the-university-of-olivet,higher education,United States,4
amaze.co,Amaze,amaze.co,https://www.linkedin.com/company/amazecorporate,software development,United States,3
ucertify.com,uCertify,ucertify.com,https://www.linkedin.com/company/ucertify-com,e-learning providers,United States,1
cerby.com,Cerby,cerby.com,https://www.linkedin.com/company/cerby,computer and network security,United States,3
bizzabo.com,Bizzabo,bizzabo.com,https://www.linkedin.com/company/bizzabo,software development,United States,2
ocrolus.com,Ocrolus,ocrolus.com,https://www.linkedin.com/company/ocrolus,financial services,United States,2
loftware.com,Loftware,loftware.com,https://www.linkedin.com/company/loftware,software development,United States,2
bigeye.com,Bigeye,bigeye.com,https://www.linkedin.com/company/bigeye-data,software development,United States,2
coursedog.com,Coursedog,coursedog.com,https://www.linkedin.com/company/coursedog,software development,United States,1
levelpath.com,Levelpath,levelpath.com,https://www.linkedin.com/company/levelpath,software development,United States,2
mediaalpha.com,MediaAlpha,mediaalpha.com,https://www.linkedin.com/company/mediaalpha,advertising services,United States,1
tiaonline.org,Telecommunications Industry Association,tiaonline.org,https://www.linkedin.com/company/tia-telecommunications-industry-association-,telecommunications,United States,1
amps.com,AMPS,amps.com,https://www.linkedin.com/company/poweredbyamps,insurance,United States,1
brillion.ai,Brillion,brillion.ai,https://www.linkedin.com/company/choosebrillion,software development,United States,1
elisity.com,Elisity,elisity.com,https://www.linkedin.com/company/elisity-inc,computer and network security,United States,2
reddintelligence.com,REDD Intelligence,reddintelligence.com,https://www.linkedin.com/company/reddintelligence,information services,United States,1
channelfactory.com,Channel Factory,channelfactory.com,https://www.linkedin.com/company/channel-factory,advertising services,United States,2
phenom.com,Phenom,phenom.com,https://www.linkedin.com/company/phenomai,software development,United States,2
securelogix.com,SecureLogix,securelogix.com,https://www.linkedin.com/company/securelogix,computer and network security,United States,1
demandbase.com,Demandbase,demandbase.com,https://www.linkedin.com/company/demandbase,software development,United States,4
blaze.me,BLAZE®,blaze.me,https://www.linkedin.com/company/goblaze,software development,United States,1
digitalowl.com,DigitalOwl,digitalowl.com,https://www.linkedin.com/company/digitalowlai,software development,United States,1
uncountable.com,Uncountable Inc.,uncountable.com,https://www.linkedin.com/company/uncountable-inc,software development,United States,1
leapxpert.com,LeapXpert,leapxpert.com,https://www.linkedin.com/company/leapxpert,software development,United States,1
virtana.com,Virtana Corp.,virtana.com,https://www.linkedin.com/company/virtanacorps,software development,United States,1
magaya.com,Magaya Corporation,magaya.com,https://www.linkedin.com/company/magaya-corporation-inc-,software development,United States,3
iona.com,IONA Technologies,iona.com,https://www.linkedin.com/company/iona-technologies,software development,United States,2
cycognito.com,CyCognito,cycognito.com,https://www.linkedin.com/company/cycognito,computer and network security,United States,1
prometheanworld.com,Promethean,prometheanworld.com,https://www.linkedin.com/company/promethean,education administration programs,United States,2
citizen.com,Citizen,citizen.com,https://www.linkedin.com/company/citizen.com,software development,United States,1
guardianprotection.com,Guardian Protection,guardianprotection.com,https://www.linkedin.com/company/guardianprotection,security and investigations,United States,1
overdrive.com,OverDrive,overdrive.com,https://www.linkedin.com/company/overdrive1,online audio and video media,United States,2
csd.org,Communication Service for the Deaf (CSD),csd.org,https://www.linkedin.com/company/thisiscsd,non-profit organizations,United States,1
benchmarkemail.com,Benchmark Email,benchmarkemail.com,https://www.linkedin.com/company/benchmark-email,software development,United States,1
sysdig.com,Sysdig,sysdig.com,https://www.linkedin.com/company/sysdig,computer and network security,United States,4
intralinks.com,SS&C Intralinks,intralinks.com,https://www.linkedin.com/company/ssc-intralinks,financial services,United States,1
uatp.com,UATP,uatp.com,https://www.linkedin.com/company/uatp,financial services,United States,1
brij.it,Brij,brij.it,https://www.linkedin.com/company/brij-it,software development,United States,1
mybrightwheel.com,brightwheel,mybrightwheel.com,https://www.linkedin.com/company/brightwheel,education administration programs,United States,1
t2systems.com,T2 Systems,t2systems.com,https://www.linkedin.com/company/t2-systems,software development,United States,2
deangelisdiamond.com,DeAngelis Diamond,deangelisdiamond.com,https://www.linkedin.com/company/deangelis-diamond-construction-inc-,construction,United States,1
ihire.com,iHire,ihire.com,https://www.linkedin.com/company/ihire-llc,software development,United States,1
galaxy.com,Galaxy,galaxy.com,https://www.linkedin.com/company/galaxyhq,financial services,United States,4
fpaengineers.com,French & Parrello Associates,fpaengineers.com,https://www.linkedin.com/company/fpaengineers,civil engineering,United States,1
gsngames.com,GSN Games,gsngames.com,https://www.linkedin.com/company/gsn-games-scopely,entertainment providers,United States,1
proofserve.com,Proof,proofserve.com,https://www.linkedin.com/company/proofapp,law practice,United States,1
skyitgroup.com,SKYPAD,skyitgroup.com,https://www.linkedin.com/company/skypad-app,software development,United States,1
idplans.com,ID Plans,idplans.com,https://www.linkedin.com/company/id-plans,real estate,United States,1
holmanusa.com,Holman Logistics,holmanusa.com,https://www.linkedin.com/company/holman-logistics,truck transportation,United States,1
envoyglobal.com,Envoy Global,envoyglobal.com,https://www.linkedin.com/company/envoyglobal,human resources services,United States,1
nephronpharm.com,Nephron Pharmaceuticals,nephronpharm.com,https://www.linkedin.com/company/nephron-pharm,pharmaceutical manufacturing,United States,2
sardine.ai,Sardine,sardine.ai,https://www.linkedin.com/company/sardineai,financial services,United States,1
torus.co,Torus,torus.co,https://www.linkedin.com/company/torusrev,industrial machinery manufacturing,United States,3
tenna.com,Tenna,tenna.com,https://www.linkedin.com/company/tennaco,software development,United States,1
miris.com,Miris,miris.com,https://www.linkedin.com/company/miris-inc,software development,United States,1
abacusinsights.com,Abacus Insights,abacusinsights.com,https://www.linkedin.com/company/abacusinsights,software development,United States,1
marketingops.com,Marketing Ops Community,marketingops.com,https://www.linkedin.com/company/marketingopscom,"technology, information and internet",United States,1
thryv.com,Vivial,thryv.com,https://www.linkedin.com/company/vivialmedia,software development,United States,5
prophetbettingexchange.com,ProphetX,prophetbettingexchange.com,https://www.linkedin.com/company/prophetx,software development,United States,1
galileo-ft.com,Galileo Financial Technologies,galileo-ft.com,https://www.linkedin.com/company/galileo-financial-technologies,financial services,United States,2
sweep.io,Sweep,sweep.io,https://www.linkedin.com/company/sweephq,software development,United States,2
tateinc.com,Tate,tateinc.com,https://www.linkedin.com/company/tate-access-floors,construction,United States,2
zyter.com,Zyter|TruCare,zyter.com,https://www.linkedin.com/company/zytertrucare,software development,United States,1
truework.com,Truework,truework.com,https://www.linkedin.com/company/trueworkhq,financial services,United States,1
butterflymx.com,ButterflyMX,butterflymx.com,https://www.linkedin.com/company/butterflymx,software development,United States,1
castandcrew.com,Cast & Crew,castandcrew.com,https://www.linkedin.com/company/castcrew,entertainment providers,United States,1
conga.com,Conga,conga.com,https://www.linkedin.com/company/conga,software development,United States,4
cmegroup.com,Chicago Board of Trade,cmegroup.com,https://www.linkedin.com/company/chicago-board-of-trade,financial services,United States,6
